1.297588671951642632e+07 9.213069570856662467e+06 1.056663951614465074e-05 4.772390000000000226e-15
1.398177814986837842e+07 9.927252486406547949e+06 9.806443493651742667e-06 3.813839999999999668e-15
1.235037583444167860e+07 8.768956842453591526e+06 1.110180930568071499e-05 5.535680000000000053e-15
2.667806481411485001e+07 1.894161601802154258e+07 5.139485128430897447e-06 5.479540000000000288e-16
1.811755991859704629e+07 1.286365754220390134e+07 7.567879890200812559e-06 1.751509999999999938e-15
1.519727458833846822e+07 1.079025495772031136e+07 9.022112259040875358e-06 2.969229999999999932e-15
1.773537051252838597e+07 1.259230306389515288e+07 7.730964361336707422e-06 1.867320000000000137e-15
1.912988599059481919e+07 1.358240905332232080e+07 7.167398563424243393e-06 1.487659999999999999e-15
1.782837440844911709e+07 1.265833582999887317e+07 7.690634840071554663e-06 1.838220000000000118e-15
2.732775027879568189e+07 1.940289269794493541e+07 5.017299849737257474e-06 5.097579999999999895e-16
2.062091754902699962e+07 1.464104145980916917e+07 6.649147257461804277e-06 1.187459999999999972e-15
1.717968150449860469e+07 1.219776386819401011e+07 7.981027898075721030e-06 2.054640000000000191e-15
2.012352088806311414e+07 1.428788983052481152e+07 6.813495418129874047e-06 1.277799999999999977e-15
1.820411564114338532e+07 1.292511210521180369e+07 7.531896636471103544e-06 1.726620000000000040e-15
1.903055577236784622e+07 1.351188459838117100e+07 7.204808887743742976e-06 1.511100000000000041e-15
2.145444374361393601e+07 1.523284505796589516e+07 6.390821361111776753e-06 1.054239999999999949e-15
1.638994210536923632e+07 1.163704889481215738e+07 8.365588876762538752e-06 2.366520000000000045e-15
1.478680921802047826e+07 1.049882454479453899e+07 9.272556056269594285e-06 3.223690000000000127e-15
2.467267009698302299e+07 1.751778576885794476e+07 5.557222498760881230e-06 6.928839999999999995e-16
2.177930063340741023e+07 1.546349344971926138e+07 6.295496796492289550e-06 1.007719999999999935e-15
1.866266692246346176e+07 1.325068351494905725e+07 7.346834079882953249e-06 1.602329999999999947e-15
2.575123548429624364e+07 1.828356719385033101e+07 5.324463653445790671e-06 6.093390000000000392e-16
1.499266259768809564e+07 1.064498044435854815e+07 9.145241312147035662e-06 3.092590000000000028e-15
1.837659549293766543e+07 1.304757279998574033e+07 7.461203432385089537e-06 1.678409999999999992e-15
2.044811945648198202e+07 1.451835481410220824e+07 6.705336285777368939e-06 1.217850000000000058e-15
1.972348143508115038e+07 1.400386181890761666e+07 6.951689427586836019e-06 1.357219999999999993e-15
1.877663938266521692e+07 1.333160396169230342e+07 7.302239478169966053e-06 1.573299999999999947e-15
2.008387371102333069e+07 1.425974033482656442e+07 6.826945804394456833e-06 1.285389999999999968e-15
1.491613929937127046e+07 1.059064890255360119e+07 9.192158548240311544e-06 3.140480000000000102e-15
2.550856843941468373e+07 1.811127359198442474e+07 5.375116118064875761e-06 6.269130000000000167e-16
2.170716430751801282e+07 1.541227665833779052e+07 6.316417723892750084e-06 1.017810000000000065e-15
1.578706820119522326e+07 1.120900842284860834e+07 8.685052577214956947e-06 2.648420000000000149e-15
2.624320021960512921e+07 1.863286215591964126e+07 5.224649288962438632e-06 5.756760000000000482e-16
1.663425449916826375e+07 1.181051069440946728e+07 8.242720909092416605e-06 2.263669999999999961e-15
1.413685459204990789e+07 1.003735676035543531e+07 9.698870174739277674e-06 3.689580000000000288e-15
1.422909517199646868e+07 1.010284757211749256e+07 9.635996928132212970e-06 3.618219999999999854e-15
2.790614340366006643e+07 1.981355181659864634e+07 4.913309423812242782e-06 4.786839999999999899e-16
2.042959038099062815e+07 1.450519917050334625e+07 6.711417841007654263e-06 1.221170000000000080e-15
1.652521862863704935e+07 1.173309522633230500e+07 8.297107617678000467e-06 2.308819999999999916e-15
3.156075291798776761e+07 2.240832457177131623e+07 4.344367757123860040e-06 3.307850000000000098e-16
2.453566190844566002e+07 1.742050995499641821e+07 5.588254267567257696e-06 7.045679999999999937e-16
1.422195213855030574e+07 1.009777601837071590e+07 9.640836646876462510e-06 3.623679999999999749e-15
3.201244806985826790e+07 2.272902812959937006e+07 4.283068794621738915e-06 3.169659999999999819e-16
1.651574348391483910e+07 1.172636787357953563e+07 8.301867699809926037e-06 2.312800000000000032e-15
2.356330482646940276e+07 1.673013642679327540e+07 5.818857684743660745e-06 7.955369999999999539e-16
1.794442663695205003e+07 1.274073291223595478e+07 7.640897095319392539e-06 1.802749999999999958e-15
3.029089899913289025e+07 2.150672828938435018e+07 4.526492177448540882e-06 3.742010000000000136e-16
1.567710241881661862e+07 1.113093271735979803e+07 8.745973184616643288e-06 2.704599999999999811e-15
2.819169451153305918e+07 2.001629310318847373e+07 4.863542959837598463e-06 4.642709999999999665e-16
1.609188066614205390e+07 1.142542527296085842e+07 8.520540278175618503e-06 2.500609999999999824e-15
1.502712572029693052e+07 1.066944926141082123e+07 9.124267668983712792e-06 3.071339999999999929e-15
2.556832985056154802e+07 1.815370419389870018e+07 5.362552742741917012e-06 6.225229999999999592e-16
1.415100722830543667e+07 1.004740513209685870e+07 9.689170188055778158e-06 3.678509999999999893e-15
2.204270454904119670e+07 1.565051022981924936e+07 6.220267438707873286e-06 9.719890000000000255e-16
2.485704153976196423e+07 1.764868949323099479e+07 5.516003066902862694e-06 6.775649999999999965e-16
1.824413971149029210e+07 1.295352919515810721e+07 7.515373129986776771e-06 1.715269999999999964e-15
1.683218992292527109e+07 1.195104484527694248e+07 8.145791961431849543e-06 2.184670000000000058e-15
2.160111171246579289e+07 1.533697931585071236e+07 6.347428743138860220e-06 1.032889999999999908e-15
1.579615006361142918e+07 1.121545654516411386e+07 8.680059179946245451e-06 2.643850000000000155e-15
1.719809764735401049e+07 1.221083932962134667e+07 7.972481618544244428e-06 2.048040000000000045e-15
1.909783548409532011e+07 1.355965319370767660e+07 7.179427086469844548e-06 1.495169999999999997e-15
1.686645231007842720e+07 1.197537114015568234e+07 8.129244659561801729e-06 2.171370000000000019e-15
1.452515901695647649e+07 1.031305290203909762e+07 9.439588042196075252e-06 3.401240000000000024e-15
2.500803313114077970e+07 1.775589352310995385e+07 5.482698965106670662e-06 6.653540000000000235e-16
2.463134271880602092e+07 1.748844333035227284e+07 5.566546612287371258e-06 6.963810000000000049e-16
1.548447688055471517e+07 1.099416858519384824e+07 8.854772326189620289e-06 2.806899999999999916e-15
1.472494997547709197e+07 1.045490448258873634e+07 9.311509892787693640e-06 3.264529999999999820e-15
1.527562541750796884e+07 1.084588404643065855e+07 8.975836577552509971e-06 2.923729999999999883e-15
1.771051785946822539e+07 1.257465768022243865e+07 7.741812998096926900e-06 1.875200000000000179e-15
1.368192840799982473e+07 9.714359169679874554e+06 1.002135907152457827e-05 4.070390000000000258e-15
1.434203474471593834e+07 1.018303466874831542e+07 9.560116106814976921e-06 3.533330000000000165e-15
1.411668912649204209e+07 1.002303927980935015e+07 9.712724856294308951e-06 3.705429999999999944e-15
1.430342375834368914e+07 1.015562086842401884e+07 9.585922900975153929e-06 3.562050000000000363e-15
3.091640880614612624e+07 2.195084025236374885e+07 4.434910866497577558e-06 3.519230000000000093e-16
2.411821355872011557e+07 1.712412162669128180e+07 5.684978161157595213e-06 7.418280000000000312e-16
2.407212894066647813e+07 1.709140154787319899e+07 5.695861704023536463e-06 7.461009999999999529e-16
1.394294170349122584e+07 9.899678609478769824e+06 9.833758204204997414e-06 3.845829999999999622e-15
1.802540029574597254e+07 1.279822420997964032e+07 7.606572676214986840e-06 1.778539999999999906e-15
1.828076787713309005e+07 1.297953519276449457e+07 7.500314991634890857e-06 1.704969999999999974e-15
3.164161272718150169e+07 2.246573503629886359e+07 4.333265770921790174e-06 3.282530000000000113e-16
1.961564418295625597e+07 1.392729736989894137e+07 6.989906428186184414e-06 1.379749999999999987e-15
1.635629388365134411e+07 1.161315865739245340e+07 8.382798593788190310e-06 2.381169999999999997e-15
1.534952983588616177e+07 1.089835618347917497e+07 8.932620010738141132e-06 2.881659999999999971e-15
1.541514909849926457e+07 1.094494585993447714e+07 8.894595601466306000e-06 2.844979999999999935e-15
1.824081154996877909e+07 1.295116620047783293e+07 7.516744361502574133e-06 1.716209999999999936e-15
2.665844398012301698e+07 1.892768522588734329e+07 5.143267831749351669e-06 5.491660000000000375e-16
2.431100173103713989e+07 1.726100122903636843e+07 5.639895833350734760e-06 7.243019999999999906e-16
1.745974476459269598e+07 1.239660878286081366e+07 7.853008117593603799e-06 1.957250000000000003e-15
1.982127728959940746e+07 1.407329687561557814e+07 6.917390608293634837e-06 1.337210000000000088e-15
1.996459530968026817e+07 1.417505266987298988e+07 6.867733367025845443e-06 1.308590000000000030e-15
2.415659617456219718e+07 1.715137328393916041e+07 5.675945252247186642e-06 7.382939999999999821e-16
2.719920471799452603e+07 1.931162534977611527e+07 5.041011999764398642e-06 5.170269999999999899e-16
2.047727663072673604e+07 1.453905640781598352e+07 6.695788694953660187e-06 1.212650000000000092e-15
2.310357065960629284e+07 1.640372516832046770e+07 5.934646180349136095e-06 8.440290000000000130e-16
2.146190336609098315e+07 1.523814138992459886e+07 6.388600070955962821e-06 1.053139999999999991e-15
1.602979014539543167e+07 1.138134100323075615e+07 8.553544127765405245e-06 2.529809999999999982e-15
2.987122288726279512e+07 2.120875824995658547e+07 4.590087184744074814e-06 3.902120000000000188e-16
1.572407475000130199e+07 1.116428307250092365e+07 8.719846448672440682e-06 2.680410000000000103e-15
1.734682673223765567e+07 1.231643697988873534e+07 7.904126759544346180e-06 1.995759999999999913e-15
1.529656063230917044e+07 1.086074804893951118e+07 8.963552046978058715e-06 2.911730000000000083e-15
1.869434539133919775e+07 1.327317522785083018e+07 7.334384515596920504e-06 1.594189999999999977e-15
3.268517704908208176e+07 2.320666570484827831e+07 4.194914323442816787e-06 2.977760000000000093e-16
1.459186638558958471e+07 1.036041513376860507e+07 9.396434544032378992e-06 3.354760000000000105e-15
1.574463996602541581e+07 1.117888437587804347e+07 8.708456824882948634e-06 2.669910000000000030e-15
1.611483237036264688e+07 1.144172098295747861e+07 8.508404817143830150e-06 2.489929999999999816e-15
2.336297794053585827e+07 1.658790433778045885e+07 5.868751736890696520e-06 8.161979999999999952e-16
1.679810265930608287e+07 1.192684288810731657e+07 8.162321670983456727e-06 2.198009999999999995e-15
2.724395276864857227e+07 1.934339646574048698e+07 5.032732163786533618e-06 5.144810000000000468e-16
2.000258882941125333e+07 1.420202806888198853e+07 6.854688587401940839e-06 1.301140000000000076e-15
1.681240401754400879e+07 1.193699685245624743e+07 8.155378447031181975e-06 2.192399999999999890e-15
1.541588893937065080e+07 1.094547114695316181e+07 8.894168731151770176e-06 2.844569999999999993e-15
2.772888852440488338e+07 1.968770085232746601e+07 4.944717392721443212e-06 4.879319999999999579e-16
2.392452257820302248e+07 1.698660103052414581e+07 5.731003279972550091e-06 7.600099999999999981e-16
3.207840206241912767e+07 2.277585546431757882e+07 4.274262698642629385e-06 3.150130000000000170e-16
1.697754821390927583e+07 1.205424923187558539e+07 8.076049358830674152e-06 2.128980000000000133e-15
2.631589036493163183e+07 1.868447215910145640e+07 5.210217684679698082e-06 5.709140000000000114e-16
2.582043653946120664e+07 1.833269994301745668e+07 5.310193619612596500e-06 6.044479999999999564e-16
1.644473483649115451e+07 1.167595173390872031e+07 8.337715307102793762e-06 2.342919999999999819e-15
2.572163804778773338e+07 1.826255301392928883e+07 5.330590420124955807e-06 6.114469999999999544e-16
2.936246643147424236e+07 2.084754116634671390e+07 4.669618531108345393e-06 4.108700000000000085e-16
2.472517345395538583e+07 1.755506315230832249e+07 5.545421860145720563e-06 6.884750000000000101e-16
3.361294919871730357e+07 2.386538393108928576e+07 4.079127855067568215e-06 2.737700000000000093e-16
1.687551524984987453e+07 1.198180582739340886e+07 8.124878875545955557e-06 2.167869999999999864e-15
1.449725145874642953e+07 1.029323853570996597e+07 9.457759476520441884e-06 3.420939999999999930e-15
2.603149807025813684e+07 1.848255362988327816e+07 5.267138948261812990e-06 5.898500000000000099e-16
1.226377528778302856e+07 8.707470454325949773e+06 1.118020463927181595e-05 5.653899999999999832e-15
1.676886185977127589e+07 1.190608192043760605e+07 8.176554766450264307e-06 2.209540000000000006e-15
3.283974284792668745e+07 2.331640742202794552e+07 4.175170250339377869e-06 2.935870000000000017e-16
1.874676921699592471e+07 1.331039614406710677e+07 7.313874501807640106e-06 1.580840000000000065e-15
2.300101295454095304e+07 1.633090919772407599e+07 5.961107784185207832e-06 8.553810000000000247e-16
1.956843583651154116e+07 1.389377944392319396e+07 7.006769397052722968e-06 1.389770000000000098e-15
2.320143491028960049e+07 1.647320878630561568e+07 5.909613689739995224e-06 8.333829999999999974e-16
1.941774760686592385e+07 1.378679080087480508e+07 7.061144276021878998e-06 1.422409999999999974e-15
2.285664881783637777e+07 1.622841066066382639e+07 5.998758543311159378e-06 8.717079999999999841e-16
1.938169675524473190e+07 1.376119469622375816e+07 7.074278330681041732e-06 1.430370000000000009e-15
2.125491353153970093e+07 1.509117860739318654e+07 6.450815109833408206e-06 1.084240000000000042e-15
2.046217263778931648e+07 1.452833257283041440e+07 6.700731139089444612e-06 1.215339999999999944e-15
2.132873281861497462e+07 1.514359030121663213e+07 6.428488674572954838e-06 1.073010000000000055e-15
2.234954204281105846e+07 1.586836485039585270e+07 6.134869211405701391e-06 9.324640000000000389e-16
1.857784548867216334e+07 1.319046029695723578e+07 7.380377743536653753e-06 1.624399999999999929e-15
1.494194569275234640e+07 1.060897144185416587e+07 9.176282673411494388e-06 3.124220000000000110e-15
2.541378097764331847e+07 1.804397449412675574e+07 5.395164044581828669e-06 6.339609999999999688e-16
1.604950384837469459e+07 1.139533773234603368e+07 8.543037757602948382e-06 2.520490000000000060e-15
3.441390845617478341e+07 2.443406500388409570e+07 3.984189053738747305e-06 2.550780000000000104e-16
2.202034397563009709e+07 1.563463422269736789e+07 6.226583813549875435e-06 9.749559999999999019e-16
1.470740318665652536e+07 1.044244626252613217e+07 9.322619066556562297e-06 3.276240000000000162e-15
2.099667873274317011e+07 1.490783190024765208e+07 6.530152654745388310e-06 1.124779999999999908e-15
3.021798596092423424e+07 2.145496003225620463e+07 4.537414159393740059e-06 3.769190000000000017e-16
1.708432867386716977e+07 1.213006335844569094e+07 8.025572440384489274e-06 2.089270000000000125e-15
1.949985439734703675e+07 1.384508662211639620e+07 7.031412367166851725e-06 1.404500000000000044e-15
1.395272232717520371e+07 9.906622852294394746e+06 9.826864905095387717e-06 3.837739999999999919e-15
1.414926545530340075e+07 1.004616847326541506e+07 9.690362923827043685e-06 3.679870000000000373e-15
3.070618704225771129e+07 2.180158280000297353e+07 4.465273307257805588e-06 3.592079999999999887e-16
2.213113865639079735e+07 1.571329844603746571e+07 6.195411790430640658e-06 9.603720000000000972e-16
1.384376773736619391e+07 9.829265093529997393e+06 9.904205269016208322e-06 3.929160000000000130e-15
1.772803898776677996e+07 1.258709768131441437e+07 7.734161542744381911e-06 1.869640000000000143e-15
2.153569924839205295e+07 1.529053646635835618e+07 6.366708402918293987e-06 1.042340000000000091e-15
3.302066068353708461e+07 2.344485908531133085e+07 4.152294791479376062e-06 2.887829999999999832e-16
3.216599352423015237e+07 2.283804540220340714e+07 4.262623421352579798e-06 3.124440000000000240e-16
2.106047025828210637e+07 1.495312388338029571e+07 6.510373020447597117e-06 1.114580000000000058e-15
2.143996107024227828e+07 1.522256235987201706e+07 6.395138354880860036e-06 1.056380000000000020e-15
1.658166042556252517e+07 1.177316890214939229e+07 8.268865351752456561e-06 2.285299999999999881e-15
3.628099168161247671e+07 2.575969409394485876e+07 3.779155723489999418e-06 2.176550000000000086e-16
1.884828160824020579e+07 1.338246994185054488e+07 7.274483701873151671e-06 1.555409999999999966e-15
1.769209482514782995e+07 1.256157732585496083e+07 7.749874659984656099e-06 1.881070000000000016e-15
2.037368726588067040e+07 1.446550795877527632e+07 6.729833219589870186e-06 1.231260000000000013e-15
1.801330055084378272e+07 1.278963339109908603e+07 7.611682100148839972e-06 1.782130000000000029e-15
1.363440958620713279e+07 9.680620806207064539e+06 1.005628564262612927e-05 4.113139999999999621e-15
1.889695517964654043e+07 1.341702817754904367e+07 7.255746550911989710e-06 1.543409999999999968e-15
2.045965029828907177e+07 1.452654171178524010e+07 6.701557229398235177e-06 1.215789999999999981e-15
2.913480480703037977e+07 2.068590141299156845e+07 4.706107292483838258e-06 4.205869999999999946e-16
2.422284376359514892e+07 1.719840907215255499e+07 5.660421984536997041e-06 7.322469999999999649e-16
1.581415686442804337e+07 1.122824137374391034e+07 8.670175624466832997e-06 2.634820000000000085e-15
2.088286237453695387e+07 1.482702228592123650e+07 6.565743474641804942e-06 1.143290000000000085e-15
1.421713282312558219e+07 1.009435430441916361e+07 9.644104692082029417e-06 3.627369999999999618e-15
1.967120578489892930e+07 1.396674610727823898e+07 6.970163337557872073e-06 1.368079999999999937e-15
1.628547708005414531e+07 1.156287872683844343e+07 8.419250887982152750e-06 2.412399999999999915e-15
1.515613324623180553e+07 1.076104460482458211e+07 9.046602793726969617e-06 2.993499999999999832e-15
1.571515749546609260e+07 1.115795182178092562e+07 8.724794352650698902e-06 2.684980000000000096e-15
1.917004862578982860e+07 1.361092452431077883e+07 7.152382346229426953e-06 1.478319999999999930e-15
1.746515450569318235e+07 1.240044969904216006e+07 7.850575689024914697e-06 1.955429999999999906e-15
1.429645057920952886e+07 1.015066991123876534e+07 9.590598492107679229e-06 3.567270000000000081e-15
2.120514345154977962e+07 1.505584185060034320e+07 6.465955662159787582e-06 1.091900000000000052e-15
1.400145166642653756e+07 9.941220683162841946e+06 9.792664406093870008e-06 3.797770000000000178e-15
2.242247120830160007e+07 1.592014455789413489e+07 6.114915527985839405e-06 9.233859999999999336e-16
1.649536723951268382e+07 1.171190074005400389e+07 8.312122754019357838e-06 2.321390000000000039e-15
1.712097362893089280e+07 1.215608127654093504e+07 8.008394869306313557e-06 2.075869999999999947e-15
3.080759430278224871e+07 2.187358195497539639e+07 4.450575271145928508e-06 3.556690000000000016e-16
2.452748039059793204e+07 1.741470107732453197e+07 5.590118315618653072e-06 7.052739999999999898e-16
1.427277419724446163e+07 1.013385968004356697e+07 9.606507850024697517e-06 3.585069999999999700e-15
3.091126181331524998e+07 2.194718588745382801e+07 4.435649317569983295e-06 3.520990000000000244e-16
1.423726312773495167e+07 1.010864682069181651e+07 9.630468731055357546e-06 3.611989999999999751e-15
3.112806213451853022e+07 2.210111411550815403e+07 4.404755965049721666e-06 3.447860000000000079e-16
1.284220094684683532e+07 9.118152672261252999e+06 1.067663696705540563e-05 4.923139999999999767e-15
2.948918038809874654e+07 2.093750807555010915e+07 4.649553346785940996e-06 4.055910000000000168e-16
2.396587223062540963e+07 1.701595928374404088e+07 5.721115261235823649e-06 7.560790000000000334e-16
2.027524378364769742e+07 1.439561308638986573e+07 6.762508940979612109e-06 1.249300000000000007e-15
1.211994793880220130e+07 8.605353036549562588e+06 1.131288006019351041e-05 5.857790000000000074e-15
1.718444538333179057e+07 1.220114622216557153e+07 7.978815394324650253e-06 2.052930000000000012e-15
1.616043435900286399e+07 1.147409839489203319e+07 8.484395550363100773e-06 2.468890000000000168e-15
1.981190773741125315e+07 1.406664449356199056e+07 6.920662017244720780e-06 1.339109999999999981e-15
2.038041410227908194e+07 1.447028401261814870e+07 6.727611945437657050e-06 1.230039999999999966e-15
3.013821169124960899e+07 2.139832030078722164e+07 4.549424457300103037e-06 3.799230000000000206e-16
1.915272100734394044e+07 1.359862191521419585e+07 7.158853163207707523e-06 1.482339999999999944e-15
1.351601314926227555e+07 9.596559335976215079e+06 1.014437584909738060e-05 4.222290000000000221e-15
1.712339119271310046e+07 1.215779774682630040e+07 8.007264205107163263e-06 2.074989999999999822e-15
1.509762931999107264e+07 1.071950681719366089e+07 9.081658746642214317e-06 3.028470000000000082e-15
1.512491991274138726e+07 1.073888313804638572e+07 9.065272289604304654e-06 3.012090000000000002e-15
2.721453281799514592e+07 1.932250830077655241e+07 5.038172739706051723e-06 5.161529999999999682e-16
1.821286616594658419e+07 1.293132497782207467e+07 7.528277873354301260e-06 1.724130000000000073e-15
2.014859849160321802e+07 1.430569492903828435e+07 6.805015119269913362e-06 1.273029999999999901e-15
2.843253787933858112e+07 2.018729189433039352e+07 4.822345368863303403e-06 4.525610000000000188e-16
1.940258807532630488e+07 1.377602753348167799e+07 7.066661253393277804e-06 1.425749999999999945e-15
2.320004446595982835e+07 1.647222157083147950e+07 5.909967869614870083e-06 8.335330000000000097e-16
1.869735316380582005e+07 1.327531074630213156e+07 7.333204660907738008e-06 1.593419999999999966e-15
1.381656132447902858e+07 9.809948540380109102e+06 9.923707798736878933e-06 3.952439999999999988e-15
2.329091637751629949e+07 1.653674062803657353e+07 5.886909520649792151e-06 8.238049999999999826e-16
1.663371619342860766e+07 1.181012849733431265e+07 8.242987662710439599e-06 2.263890000000000190e-15
1.655756886781410500e+07 1.175606389614801481e+07 8.280896698185380230e-06 2.295300000000000043e-15
1.413332208838758804e+07 1.003484868275518715e+07 9.701294324857584364e-06 3.692350000000000134e-15
1.350052820924977027e+07 9.585565028567336500e+06 1.015601132358051693e-05 4.236850000000000205e-15
1.875657289061667398e+07 1.331735675233783945e+07 7.310051690522390197e-06 1.578360000000000072e-15
3.084851717139212042e+07 2.190263719168840349e+07 4.444671249696614487e-06 3.542540000000000072e-16
1.432484227950648218e+07 1.017082801844960265e+07 9.571590017686575761e-06 3.546079999999999830e-15
1.826718472048213705e+07 1.296989115154231712e+07 7.505892093690942995e-06 1.708779999999999932e-15
